#median_bin_length(cM)	mean_posterior_tmrca	probability_coalesce_within_10_generation
42.975	3.99	0.9828627002354557
43.025	3.99	0.9830046970259706
43.075	3.98	0.9831455641869157
43.125	3.98	0.983285310166088
43.175	3.97	0.9834239433545536
43.225	3.96	0.9835614720869362
43.275	3.96	0.9836979046417171
43.325	3.95	0.9838332492415415
43.375	3.95	0.983967514053504
43.425	3.94	0.9841007071894566
43.475	3.94	0.9842328367062998
43.525	3.93	0.9843639106062815
43.575	3.93	0.9844939368372975
43.675	3.92	0.9847508778139797
43.725	3.91	0.9848778081863039
43.775	3.91	0.9850037221435605
43.825	3.9	0.9851286273662783
43.875	3.89	0.9852525314823897
43.925	3.89	0.9853754420675295
43.975	3.88	0.9854973666453227
44.025	3.88	0.9856183126876651
44.075	3.87	0.9857382876150353
44.125	3.87	0.985857298796764
44.175	3.86	0.985975353551328
44.225	3.86	0.9860924591466339
44.275	3.85	0.9862086228003185
44.325	3.85	0.986323851680023
44.375	3.84	0.9864381529036744
44.425	3.84	0.9865515335397816
44.475	3.83	0.9866640006077148
44.525	3.83	0.9867755610779815
44.575	3.82	0.9868862218725145
44.625	3.82	0.9869959898649575
44.675	3.81	0.9871048718809348
44.725	3.81	0.9872128746983384
44.825	3.8	0.9874262696119868
44.875	3.79	0.9875316750278422
44.925	3.79	0.9876362278849002
44.975	3.78	0.987739934726537
45.025	3.78	0.9878428020500571
45.075	3.77	0.9879448363069502
45.125	3.77	0.9880460439031891
45.175	3.76	0.9881464311994762
45.225	3.76	0.9882460045115261
45.275	3.75	0.9883447701103374
45.325	3.75	0.988442734222448
45.375	3.74	0.9885399030302148
45.425	3.74	0.9886362826720817
45.475	3.73	0.9887318792428307
45.525	3.73	0.9888266987938622
45.575	3.72	0.9889207473334505
45.675	3.71	0.9891065551973388
45.825	3.7	0.989379632163566
45.875	3.7	0.9894691784262012
45.925	3.69	0.9895579945497414
45.975	3.69	0.9896460862068248
46.025	3.68	0.9897334590293015
46.075	3.68	0.9898201186084661
46.125	3.67	0.9899060704953232
46.175	3.67	0.9899913202008437
46.225	3.66	0.990075873196193
46.275	3.66	0.9901597349130048
46.375	3.65	0.9903254060413178
46.475	3.64	0.9904883762573874
46.525	3.64	0.9905688616893087
46.575	3.63	0.9906486876159125
46.675	3.62	0.9908063815624631
46.725	3.62	0.9908842597933366
46.775	3.61	0.9909614989412151
46.825	3.61	0.9910381040189045
46.875	3.6	0.9911140800025753
46.925	3.6	0.9911894318319986
47.025	3.59	0.991338282606588
47.075	3.59	0.9914117912513892
47.125	3.58	0.9914846951416894
47.175	3.58	0.9915569990387392
47.225	3.57	0.9916287076687875
47.275	3.57	0.9916998257232975
47.325	3.56	0.9917703578591706
47.425	3.56	0.9919096828311764
47.475	3.55	0.9919784848103492
47.525	3.55	0.9920467191574092
47.575	3.54	0.9921143903598267
47.625	3.54	0.9921815028718572
47.675	3.53	0.992248061114739
47.725	3.53	0.9923140694769413
47.775	3.53	0.9923795323143503
47.825	3.52	0.992444453950507
47.875	3.52	0.9925088386768103
47.975	3.51	0.9926360144060525
48.025	3.5	0.9926988138330098
48.075	3.5	0.9927610931985762
48.125	3.5	0.9928228566366398
48.175	3.49	0.9928841082502089
48.225	3.49	0.9929448521116288
48.275	3.48	0.9930050922627728
48.325	3.48	0.9930648327152672
48.375	3.48	0.9931240774506767
48.425	3.47	0.9931828304207218
48.475	3.47	0.9932410955474645
48.525	3.46	0.9932988767235214
48.575	3.46	0.9933561778122632
48.625	3.45	0.9934130026480017
48.675	3.45	0.9934693550361939
48.725	3.45	0.9935252387536401
48.775	3.44	0.9935806575486835
48.825	3.44	0.9936356151413824
48.875	3.43	0.9936901152237267
48.975	3.43	0.9937977574860912
49.025	3.42	0.9938509069114205
49.075	3.42	0.9939036133174064
49.125	3.41	0.9939558802585152
49.175	3.41	0.9940077112622571
49.225	3.41	0.9940591098294016
49.275	3.4	0.9941100794341359
49.325	3.4	0.9941606235242666
49.375	3.39	0.9942107455213878
49.425	3.39	0.9942604488210751
49.475	3.39	0.9943097367930578
49.525	3.38	0.9943586127813918
49.625	3.37	0.9944551420561314
49.675	3.37	0.9945028019039367
49.725	3.37	0.9945500628912538
49.775	3.36	0.9945969282364752
49.825	3.36	0.9946434011333839
49.875	3.36	0.9946894847513259
49.925	3.35	0.9947351822353766
50.025	3.34	0.9948254312617963
50.075	3.34	0.9948699889745127
50.125	3.34	0.9949141728943631
50.175	3.33	0.9949579860476249
50.275	3.33	0.9950445120433372
50.325	3.32	0.9950872308226907
50.375	3.32	0.9951295907095777
50.425	3.31	0.9951715946156068
50.525	3.31	0.995254546019404
50.575	3.3	0.9952954992287646
50.625	3.3	0.9953361078807713
50.725	3.29	0.9954163026948145
50.775	3.29	0.9954558943938951
50.825	3.28	0.9954951526100182
50.875	3.28	0.995534080058405
50.925	3.28	0.9955726794332145
50.975	3.27	0.9956109534077137
51.025	3.27	0.9956489046344189
51.125	3.26	0.995723849351674
51.175	3.26	0.9957608480448497
51.225	3.26	0.9957975343957797
51.275	3.25	0.9958339109554576
51.325	3.25	0.9958699802550035
51.375	3.24	0.9959057448058135
51.425	3.24	0.9959412070996998
51.475	3.24	0.9959763696090397
51.525	3.23	0.9960112347869057
51.575	3.23	0.9960458050672117
51.625	3.23	0.9960800828648503
51.675	3.22	0.996114070575831
51.725	3.22	0.9961477705774181
51.775	3.22	0.9961811852282678
51.825	3.21	0.9962143168685633
51.875	3.21	0.9962471678201473
51.925	3.21	0.996279740386658
51.975	3.2	0.9963120368536634
52.025	3.2	0.9963440594887886
52.125	3.19	0.9964072922449939
52.175	3.19	0.9964385068128111
52.275	3.18	0.9965001433138463
52.325	3.18	0.9965305695896651
52.425	3.17	0.9965906489204085
52.525	3.16	0.9966497113979024
52.575	3.16	0.9966788665446649
52.625	3.16	0.9967077737187089
52.675	3.15	0.9967364349660862
52.725	3.15	0.9967648523166743
52.775	3.15	0.9967930277842845
52.875	3.14	0.996848661046266
52.925	3.14	0.9968761227890485
52.975	3.13	0.9969033505459154
53.025	3.13	0.9969303462521562
53.075	3.13	0.9969571118277218
53.125	3.12	0.9969836491773053
53.175	3.12	0.9970099601904858
53.225	3.12	0.9970360467418214
53.275	3.11	0.9970619106909673
53.325	3.11	0.997087553882792
53.375	3.11	0.9971129781474835
53.425	3.11	0.997138185300649
53.475	3.1	0.9971631771434435
53.525	3.1	0.9971879554626693
53.575	3.1	0.9972125220308821
53.625	3.09	0.9972368786064951
53.675	3.09	0.9972610269338885
53.725	3.09	0.9972849687435251
53.775	3.08	0.9973087057520318
53.825	3.08	0.9973322396623303
53.975	3.07	0.9974016396295078
54.025	3.07	0.9974243779053577
54.075	3.06	0.997446921395394
54.225	3.05	0.9975133993132004
54.275	3.05	0.9975351797579042
54.325	3.05	0.9975567734014394
54.375	3.04	0.9975781818024916
54.425	3.04	0.9975994065072215
54.525	3.04	0.9976413109502956
54.575	3.03	0.9976619937191904
54.625	3.03	0.9976824988530504
54.675	3.03	0.9977028278368335
54.725	3.02	0.9977229821435302
54.775	3.02	0.9977429632342583
54.825	3.02	0.997762772558358
54.925	3.01	0.997801881645664
54.975	3.01	0.9978211842494503
55.075	3.0	0.9978592925929219
55.175	3.0	0.997896747673251
55.225	2.99	0.9979152336562334
55.275	2.99	0.9979335604011457
55.375	2.98	0.9979697415114388
55.425	2.98	0.9979875985171792
55.525	2.97	0.9980228519506938
55.575	2.97	0.9980402509551238
55.625	2.97	0.998057499851688
55.675	2.97	0.9980745999027207
55.725	2.96	0.9980915523602994
55.825	2.96	0.9981250194525959
55.925	2.95	0.9981579109430951
55.975	2.95	0.9981741438611502
56.025	2.95	0.9981902364872643
56.175	2.94	0.9982376843906693
56.225	2.93	0.9982532275778546
56.275	2.93	0.9982686362898884
56.325	2.93	0.9982839116618258
56.375	2.93	0.9982990548194374
56.425	2.92	0.998314066879305
56.475	2.92	0.9983289489488896
56.525	2.92	0.9983437021265938
56.575	2.91	0.9983583275018425
56.625	2.91	0.9983728261551452
56.675	2.91	0.9983871991581724
56.725	2.91	0.9984014475738194
56.875	2.9	0.9984434557952667
56.925	2.89	0.9984572163172682
56.975	2.89	0.9984708574371487
57.075	2.89	0.9984977855089658
57.125	2.88	0.9985110744594062
57.175	2.88	0.9985242480048829
57.225	2.88	0.9985373071242407
57.275	2.87	0.9985502527882935
57.325	2.87	0.9985630859598609
57.425	2.87	0.9985884186373033
57.475	2.86	0.9986009200294739
57.525	2.86	0.9986133127018808
57.575	2.86	0.9986255975783674
57.625	2.86	0.998637775575165
57.675	2.85	0.9986498476009474
57.725	2.85	0.9986618145569074
57.775	2.85	0.9986736773367899
57.825	2.84	0.998685436826976
57.875	2.84	0.9986970939065242
57.925	2.84	0.9987086494472344
57.975	2.84	0.998720104313704
58.125	2.83	0.9987538734068565
58.175	2.83	0.9987649340803262
58.225	2.82	0.9987758982965167
58.475	2.81	0.99882930107108
58.575	2.81	0.9988500152507734
58.625	2.8	0.9988602368560165
58.725	2.8	0.9988804129452438
58.775	2.79	0.9988903689492675
58.825	2.79	0.9989002379290801
58.875	2.79	0.9989100206290065
58.925	2.79	0.998919717787187
59.025	2.78	0.9989388584002252
59.175	2.77	0.9989669458598286
59.225	2.77	0.9989761449281251
59.275	2.77	0.9989852634525062
59.325	2.77	0.998994302123353
59.375	2.76	0.9990032616253017
59.425	2.76	0.9990121426372711
59.575	2.75	0.9990383214378501
59.625	2.75	0.9990468951665351
59.675	2.75	0.9990553937158015
59.875	2.74	0.9990886489503141
59.975	2.73	0.9991048420227922
60.025	2.73	0.999112832094215
60.225	2.72	0.9991440967594245
60.275	2.72	0.9991517420010926
60.425	2.71	0.9991742768656697
60.525	2.71	0.9991889717855486
60.625	2.7	0.9992034093029281
60.825	2.69	0.9992315297378531
60.925	2.69	0.9992452212754397
61.025	2.68	0.9992586726529743
61.125	2.68	0.9992718880019955
61.225	2.67	0.9992848713847056
61.275	2.67	0.9992912773394605
61.475	2.66	0.9993163410347776
61.525	2.66	0.9993224693407877
61.625	2.66	0.9993345641329551
61.675	2.65	0.9993405315521339
61.725	2.65	0.9993464462688152
61.775	2.65	0.9993523087397077
61.975	2.64	0.9993752451650387
62.025	2.64	0.9993808531235201
62.175	2.63	0.9993973812032441
62.275	2.63	0.999408157684474
62.375	2.62	0.9994187442817423
62.525	2.61	0.9994342753163327
62.775	2.6	0.9994592567072074
62.875	2.6	0.999468942065269
63.025	2.59	0.9994831504287763
63.125	2.59	0.9994924138615178
63.375	2.58	0.9995148625959127
63.425	2.57	0.9995192334657654
63.475	2.57	0.9995235655141776
63.625	2.57	0.9995363321043688
63.675	2.56	0.9995405122262483
63.925	2.55	0.9995608619441708
64.325	2.54	0.9995915880212901
64.375	2.53	0.9995952765075492
64.425	2.53	0.9995989321376219
64.725	2.52	0.9996201918820874
64.825	2.52	0.9996270283757464
64.875	2.51	0.9996304009583067
65.275	2.5	0.9996563203794733
65.425	2.49	0.9996655705971244
65.475	2.49	0.9996685990701628
65.575	2.49	0.999674575060533
65.675	2.48	0.999680444686385
65.725	2.48	0.9996833401961488
65.775	2.48	0.9996862098109998
65.825	2.48	0.9996890537588579
66.025	2.47	0.9997001773701312
66.175	2.46	0.9997082614539737
66.225	2.46	0.9997109080382536
66.325	2.46	0.999716130308903
66.375	2.45	0.9997187064114221
66.875	2.43	0.9997432310144844
67.075	2.43	0.999752438645152
67.125	2.43	0.9997546891329169
67.225	2.42	0.9997591296718762
67.275	2.42	0.999761320078889
67.325	2.42	0.9997634908122377
67.375	2.42	0.9997656420459887
67.425	2.41	0.9997677739527062
67.475	2.41	0.999769886703451
67.625	2.41	0.9997761117082458
67.875	2.4	0.9997861191370886
68.075	2.39	0.9997938058215211
68.225	2.38	0.9997993911279117
68.325	2.38	0.9998030313515006
68.375	2.38	0.9998048269114327
68.525	2.37	0.9998101171185894
68.775	2.36	0.9998186210231231
68.925	2.36	0.9998235415503993
69.125	2.35	0.9998298975850415
69.175	2.35	0.9998314509076338
69.375	2.34	0.9998375252312067
69.475	2.34	0.9998404807336276
69.625	2.33	0.9998448146183991
69.675	2.33	0.9998462332187651
69.725	2.33	0.9998476389982146
69.775	2.33	0.9998490320710463
69.825	2.33	0.9998504125505558
69.925	2.32	0.9998531361778202
69.975	2.32	0.9998544795472349
70.025	2.32	0.9998558107666583
70.175	2.32	0.9998597326043449
70.475	2.31	0.9998672625696039
70.625	2.3	0.9998708762261833
70.875	2.29	0.9998766840050236
70.925	2.29	0.9998778141720603
71.025	2.29	0.9998800438622303
71.125	2.28	0.9998822333009622
71.175	2.28	0.9998833131507012
71.225	2.28	0.9998843832055924
71.575	2.27	0.9998916066044633
71.775	2.26	0.9998955318879293
72.075	2.25	0.9999011575900556
72.125	2.25	0.9999020656109091
72.425	2.24	0.999907342963741
72.475	2.24	0.9999081947370121
72.525	2.24	0.9999090387610141
72.725	2.23	0.9999123387478519
72.825	2.23	0.9999139440271618
72.975	2.22	0.9999162975489162
73.325	2.21	0.9999215442260599
73.375	2.21	0.9999222666797378
73.775	2.2	0.9999278141337437
74.025	2.19	0.9999310803351391
74.125	2.19	0.9999323454577048
74.425	2.18	0.9999360044843786
74.575	2.18	0.9999377598123041
74.625	2.17	0.9999383342597976
75.425	2.15	0.9999468425971615
75.525	2.15	0.9999478208150698
75.575	2.15	0.9999483032159426
75.675	2.14	0.9999492548034224
75.825	2.14	0.9999506497438783
75.925	2.14	0.9999515585314798
75.975	2.14	0.9999520066882528
76.025	2.13	0.9999524507372236
76.075	2.13	0.9999528907156368
76.275	2.13	0.9999546106569291
76.325	2.13	0.9999550308296113
76.425	2.12	0.9999558596479381
76.525	2.12	0.9999566733284428
76.675	2.12	0.9999578660628379
76.725	2.11	0.9999582563653017
76.775	2.11	0.9999586430849043
77.025	2.11	0.9999605240687558
77.125	2.1	0.9999612524989555
77.475	2.09	0.9999636986614727
77.525	2.09	0.9999640353841722
77.725	2.09	0.9999653515970979
77.775	2.09	0.9999656731198169
77.875	2.08	0.9999663073196849
78.525	2.07	0.9999701557075416
78.725	2.06	0.9999712496810396
79.025	2.05	0.9999728165234657
79.125	2.05	0.999973319752182
79.175	2.05	0.9999735678915759
79.225	2.05	0.9999738137425086
79.325	2.05	0.9999742986623937
79.425	2.04	0.9999747746767731
79.675	2.04	0.999975926806876
80.175	2.02	0.9999780768016816
80.275	2.02	0.9999784833730536
80.375	2.02	0.9999788824651029
80.725	2.01	0.9999802223333777
81.475	1.99	0.999982816122561
81.775	1.99	0.9999837564667686
82.075	1.98	0.9999846457346065
82.475	1.97	0.9999857567055017
82.675	1.96	0.9999862818963081
82.975	1.96	0.9999870338589132
83.025	1.96	0.9999871551461539
83.225	1.95	0.9999876291379246
83.325	1.95	0.9999878595822888
83.375	1.95	0.9999879732016396
83.725	1.94	0.9999887395227766
84.025	1.93	0.9999893576585888
84.175	1.93	0.9999896539741739
84.325	1.93	0.999989942098164
84.425	1.92	0.9999901297410998
84.775	1.92	0.9999907595361346
85.225	1.91	0.9999915109777892
85.725	1.9	0.9999922749267455
85.775	1.9	0.9999923474600786
85.925	1.89	0.9999925610271396
86.025	1.89	0.9999927001062493
86.125	1.89	0.9999928366028785
86.175	1.89	0.9999929038976625
86.225	1.89	0.9999929705646012
86.325	1.88	0.9999931020381246
86.475	1.88	0.9999932946831123
87.125	1.87	0.9999940695815189
88.075	1.85	0.999995044855159
88.225	1.85	0.9999951835450968
88.425	1.84	0.999995362483559
89.475	1.82	0.9999961989924261
89.525	1.82	0.999996234849473
89.775	1.82	0.999996409154716
89.825	1.81	0.9999964430412633
89.975	1.81	0.9999965428059212
90.175	1.81	0.9999966715125325
90.325	1.81	0.9999967649071425
91.125	1.79	0.9999972207394673
91.225	1.79	0.9999972730304942
91.575	1.78	0.9999974484656458
91.925	1.78	0.9999976126776392
92.225	1.77	0.9999977450400567
92.375	1.77	0.9999978084590317
92.975	1.76	0.9999980448863318
93.125	1.76	0.9999980999173335
93.725	1.74	0.9999983050606188
94.375	1.73	0.9999985025069801
94.475	1.73	0.9999985307820812
94.775	1.73	0.9999986124609885
95.175	1.72	0.9999987143827309
95.775	1.71	0.9999988534693678
95.875	1.71	0.999998875148975
96.075	1.71	0.9999989172924568
97.575	1.68	0.9999991871208369
97.875	1.68	0.9999992324497972
98.375	1.67	0.9999993024767905
98.725	1.66	0.9999993476764084
99.075	1.66	0.9999993899607054
99.575	1.65	0.9999994456779188
99.825	1.65	0.9999994716069817
100.275	1.64	0.9999995152746418
101.375	1.63	0.9999996074826875
103.025	1.6	0.9999997140861494
103.175	1.6	0.9999997222115639
103.675	1.6	0.9999997476717805
106.525	1.56	0.9999998542297266
106.925	1.55	0.9999998650478102
107.375	1.55	0.9999998762650923
107.425	1.55	0.999999877452656
108.175	1.54	0.9999998939624948
108.525	1.54	0.9999999008894743
110.575	1.51	0.9999999333010331
110.625	1.51	0.9999999339427117
110.775	1.51	0.999999935831078
110.975	1.51	0.9999999382654908
112.175	1.49	0.9999999510562247
112.325	1.49	0.9999999524568792
113.125	1.48	0.9999999592794598
113.875	1.48	0.9999999647863677
114.025	1.47	0.9999999657952489
116.175	1.45	0.999999977457569
116.525	1.45	0.9999999789380791
118.025	1.44	0.9999999842607314
118.775	1.43	0.9999999863954447
122.075	1.4	0.9999999928413389
122.525	1.4	0.9999999934420838
123.225	1.39	0.9999999942781879
123.325	1.39	0.9999999943886163
125.025	1.38	0.9999999959717212
130.875	1.33	0.9999999987152651
136.025	1.3	0.9999999995314184
139.075	1.28	0.9999999997424117
140.075	1.27	0.9999999997883307
141.875	1.26	0.9999999998513753
143.675	1.25	0.9999999998956648
144.075	1.25	0.9999999999035567
221.075	1.05	0.9999999999999987
